code,name,price,volume
7191,ENTRUST INC,1120,28700
7192,MORTGAGE SERVICE JAPAN LTD,670,83800
7196,CASA INC,711,15900
7164,ZENKOKU HOSHO CO LTD,3154,315300
7129,MIAHELSA HLDNGS CORP,1186,2300
7211,MITSUBISHI MOTOR CORP,360.6,11128800
7205,HINO MOTORS,376,3283100
7208,KANEMITSU CORPORATION,1205,10700
7214,GMB CORP,935,8300
7203,TOYOTA MOTOR CORP,3338,18079900
7212,F-TECH INC,743,163200
7202,ISUZU MOTORS,2385.5,3068200
7175,IMAMURA SECURITIES CO LTD(THE),1314,3200
7217,TEIN INC,403,1700
7215,FALTEC CO LIMITED,374,6100
7219,HKS LIMITED,2324,700
7224,SHINMAYWA INDUSTRIES,2446,199400
7213,LECIP HLDG CORP,474,7700
7189,NISHI-NIPPON FINANCIAL HLDGS IN,3831,494900
7226,KYOKUTO KAIHATSU KOGYO CO,3060,101800
7228,DAYTONA CORP,3835,1900
7222,NISSAN SHATAI CO,977,48700
7220,MUSASHI SEIMITSU IND,2826,1134600
7229,YUTAKA GIKEN CO,3000,4900
7235,TOKYO RADIATOR MFG CO,1541,37600
7231,TOPY INDUSTRIES,3180,139700
7241,FUTABA INDUSTRIAL CO,992,253200
7242,KYB CORPORATION,4290,106500
7236,T.RAD CO LTD,9120,25300
7238,AKEBONO BRAKE INDUSTRY CO,125,1313200
7240,NOK CORP,3007,221900
7247,MIKUNI CORP,404,91800
7250,PACIFIC INDUSTRIAL CO,3015,34500
7254,UNIVANCE CORP,833,210900
7245,DAIDO METAL CO LTD,945,432400
7246,PRESS KOGYO CO,843,215100
7266,IMASEN ELECTRIC INDUSTRIAL CO,910,33400
7261,MAZDA MOTOR CORP,1145,6721100
7255,SAKURAI LTD,693,4000
7256,KASAI KOGYO CO LTD,289,628200
7265,EIKEN INDUSTRIES CO,3500,400
7259,AISIN CORPORATION,2312.5,2565800
7218,TANAKA SEIMITSU KOGYO,1152,1900
7270,SUBARU CORPORATION,2568.5,4376100
7271,YASUNAGA CORP,990,63400
7273,IKUYO CO LTD,667,42300
7277,TBK CO LTD,378,34300
7267,HONDA MOTOR CO,1344.5,28599800
7269,SUZUKI MOTOR CORP,1900,9577400
7264,MURO CORPORATION,1365,1800
7278,EXEDY CORPORATION,5670,154600
7239,TACHI-S CO LTD,2103,111900
7279,HI-LEX CORPORATION,3200,115700
7284,MEIWA INDUSTRY CO,1195,500
7283,AISAN INDUSTRY CO,1931,208100
7244,ICHIKOH INDUSTRIES,490,154000
7280,MITSUBA CORP,1258,284600
7276,KOITO MANUFACTURING CO LTD,2586,735500
7291,NIHON PLAST CO LTD,421,66900
7292,MURAKAMI CORP,6350,2300
7294,YOROZU CORP,931,60500
7297,CAR MATE MANUFACTURING CO,900,600
7296,F.C.C. CO LTD,3355,145700
7282,TOYODA GOSEI,4348,410000
7305,ARAYA INDUSTRIAL CO,5370,25100
7309,SHIMANO INC,16630,381600
7313,TS TECH CO.LTD.,1784.5,548700
7314,ODAWARA AUTO-MACHINE MFG CO LTD,1141,1500
7317,MATSUYA R&D CO LTD,1089,24100
7318,SERENDIP HOLDINGS CO LTD,1668,362800
7320,SOLVVY INC,1586,18100
7325,IRRC CORPORATION,852,2600
7322,SAN JU SAN FINL GP INC,5940,85100
7326,SBI INSURANCE GP CO LTD,2191,29100
7327,DAISHI HOKUETSU FINANCIAL GROUP,1955,458900
7272,YAMAHA MOTOR CO,1099,4521100
7343,BROAD-MINDED CO LTD,1348,8800
7345,AI PARTNERS FINANCIAL INC,1196,10600
7350,OKINAWA FINANCIAL GRP INC,5430,53800
7353,KIYO LEARNING CO LTD,576,12800
7354,DIRECT MARKETING MIX INC,287,98400
7351,GOODPATCH INC,460,22000
7355,7355.T,0P0001KSRX,0,1244,100
7352,TWOSTONE&SONS INC,524,75000
7347,MERCURIA HOLDINGS CO LTD,726,48400
7358,POPPINS CORPORATION,1446,12500
7337,HIROGIN HOLDINGS INC,1788,843200
7287,NIPPON SEIKI CO,2483,197200
7360,ONDECK CO LTD,813,400
7364,7364.T,0P0001LU41,0,700,100
7361,HUMAN CREATION HOLDINGS INC,1239,2200
7363,BABY CALENDAR INC,1378,3100
7359,TOKYO COMMUNICATIONS GROUP INC,250,20600
7366,LITALICO INC,1297,107000
7299,FUJI OOZX INC,1967,6000
7367,CELM INC,332,4800
7356,RETTY INC,141,12700
7357,GEOCODE CO LTD,1445,2500
7370,ENJIN CO LTD,791,5900
7372,DECOLLTE HLDGS CORP,367,11400
7369,MEIHO HOLDINGS INC,526,8100
7362,TERMINALCARE SUPPORT INSTITUTE ,800,1300
7373,AIDMA HOLDINGS INC,1786,64700
7374,INTERWORKS CONFIDENCE INC,1574,8000
7376,BCC CO LTD,1881,200
7377,DN HLDGS CO LTD,1895,3100
7384,PROCREA HOLDINGS INC,3055,70500
7375,REFINVERSE GROUP INC,1005,138500
7388,FP PARTNER INC,2259,36300
7368,HYOJITO CO LTD,1703,1600
7371,ZENKEN CORP,714,19400
7399,NANSIN CO LTD,619,2200
7389,AICHI FINANCIAL GROUP INC,6030,101300
7409,AEROEDGE CO LTD,4445,249000
7413,SOKEN CO LTD,2892,300
7412,ATOM CORPORATION,637,331500
7416,HARUYAMA HOLDINGS INC,796,7600
7378,ASIRO INC,1920,75700
7381,CCI GROUP INC,963,391800
7383,NET PROTECTIONS HLDGS INC,445,707800
7417,NANYO CORP,1514,12200
7419,NOJIMA CORP,1089,410900
7422,TOHO LAMAC CO,426,4300
7421,KAPPA CREATE CO LTD,1590,70000
7425,HATSUHO SHOUJI CO,2440,2200
7427,ECHO TRADING CO,886,10400
7426,YAMADAI CORP,1090,8200
7433,HAKUTO CO LTD,4140,54800
7414,ONOKEN CO LTD,1413,48800
7434,OTAKE CORP,1862,2500
7435,NADEX CO LTD,1119,22500
7420,SATORI ELECTRIC CO,1867,31500
7438,KONDOTEC INC,1458,57900
7442,NAKAYAMAFUKU CO,465,10900
7443,YOKOHAMA GYORUI CO,685,11300
7444,HARIMA-KYOWA CO,2065,2000
7446,TOHOKU CHEMICAL CO,4400,300
7450,SUNDAY CO LTD,1267,11400
7453,RYOHIN KEIKAKU CO,3646,2878200
7455,PARIS MIKI HOLDINGS INC,577,11800
7380,JUROKU FINANCIAL GROUP INC,8880,151800
7456,MATSUDA SANGYO,7110,197300
7459,MEDIPAL HOLDINGS CORP,2824,409000
7460,YAGI & CO,4335,6700
7458,DAIICHIKOSHO CO,1668.5,481200
7462,CAPITA INC,619,8500
7464,SAFTEC CO LTD,1630,10300
7466,SPK CORPORATION,2608,15600
7447,NAGAILEBEN CO,1695,77100
7472,TOBA INC,3960,1400
7475,ALBIS CO LTD,2581,37200
7476,AS ONE CORPORATION,2255,241300
7477,MURAKI CORP,1900,100
7480,SUZUDEN CORP,1766,18000
7481,OIE SANGYO CO,2624,3000
7482,SHIMOJIMA CO LTD,1400,134300
7483,DOSHISHA CO LTD,3445,87200
7461,KIMURA CO LTD,493,5600
7463,ADVAN GROUP CO LTD,915,67500
7486,SANRIN CO LTD,780,8200
7487,OZU CORP,1843,7200
7494,KONAKA CO LTD,247,20000
7500,NISHIKAWA KEISOKU CO,11110,100
7501,TIEMCO LTD,1750,600
7505,FUSO DENTSU CO LTD,2011,16300
7504,KOHSOKU CORP,3125,40800
7509,I.A.GROUP,4770,500
7508,G-7 HOLDINGS INC,1376,59500
7506,HOUSE OF ROSE CO,1422,3400
7510,TAKEBISHI CORPORATION,2471,30700
7514,HIMARAYA CO LTD,843,3700
7490,NISSIN SHOJI CO,1330,2500
7513,KOJIMA CO LTD,1320,129100
7515,MARUYOSHI CENTER INC,4500,1000
7516,KOHNAN SHOJI,4180,90800
7520,ECO'S CO LTD,2671,15200
7502,PLAZA HOLDINGS CO LTD,1796,1300
7521,MUSASHI CO LTD,2801,18200
7523,ART VIVANT CO LTD,1503,64000
7522,WATAMI CO LTD,931,108300
7524,MARCHE CORP,183,3500
7512,AEON HOKKAIDO CORPORATION,864,160500
7467,HAGIWARA ELECTRIC HLDS CO LTD,3670,28500
7527,SYSTEMSOFT CORPORATION,55,840900
7538,DAISUI CO LTD,429,2300
7532,PAN PACIFIC INTL HLDGS CORP,1003.5,7203800
7537,MARUBUN CORP,1126,132100
7544,THREE F CO LTD,582,6800
7539,AINAVO HOLDINGS CO LTD,824,26600
7550,ZENSHO HOLDINGS CO LTD,9268,417300
7545,NISHIMATSUYA CHAIN CO,2080,128100
75505,ZENSHO HOLDINGS CO LTD NPV PRF ,5065,500
7551,WEDS CO LTD,701,7000
7552,HAPPINET CORP,2916,291300
7525,RIX CORP,3585,15900
7555,OTA FLORICULTURE AUCTION CO,751,200
7554,KOURAKUEN CORPORATION,1166,96100
7531,SEIWA CHUO HOLDINGS CORPORATION,1490,400
7562,ANRAKUTEI CO LTD,3845,5000
7564,WORKMAN CO LTD,6730,210300
7565,MANSEI  CORP,6050,100
7567,SAKAE ELECTRONICS CORP,510,3000
7570,HASHIMOTO SOGYO HOLDINGS CO LTD,1385,19100
7575,JAPAN LIFELINE CO,1396,184100
7578,NICHIRYOKU CO LTD,116,22000
7561,HURXLEY CORP,737,29900
7585,KAN-NANMARU CORPORATION,402,3300
7593,VT HOLDINGS CO LTD,509,300700
7595,ARGO GRAPHICS,1500,240800
7596,UORIKI CO LTD,2285,10100
7600,JAPAN MEDICAL DYNAMIC MARKETING,542,312600
7603,GYET CO LTD,136,158700
7602,LEDAX CO LTD,217,55900
7604,UMENOHANA GROUP CO LTD,872,7800
7606,UNITED ARROWS LTD,2489,156100
7571,YAMANO HOLDING CORPORATION,106,233800
7607,SHINWA CO LTD (WHOLESALE),3095,17700
7590,TAKASHO CO LTD,378,40500
7599,IDOM INC,1280,473700
7601,POPLAR CO LTD,172,91300
7610,TAY TWO CO LTD,144,801700
7609,DAITRON CO LTD,2880,96500
7614,OM2 NETWORK CO LTD,1600,6600
7616,COLOWIDE CO LTD,1905.5,287200
7613,SIIX CORP,1210,394800
7615,KYOTO KIMONO YUZEN HOLDINGS CO ,135,274400
7621,UKAI CO LTD,3365,800
7619,TANAKA CO LTD,879,5300
7608,SK JAPAN CO LTD,837,109700
7624,NAITO & CO LTD,136,24900
7628,OHASHI TECHNICA,1153,34500
7630,ICHIBANYA CO LTD,902,267500
7634,HOSHIIRYO-SANKI CO LTD,5690,3800
7637,HAKUDO CO LTD,2513,21100
7640,TOP CULTURE CO LTD,198,86100
7643,DAIICHI CO LTD,1680,8800
7581,SAIZERIYA COMPANY,6470,324700
7674,NATTY SWANKY HOLDINGS CO LTD,2520,8000
7646,PLANT CO LTD,1920,4900
7649,SUGI HOLDINGS CO.LTD.,3442,598300
7670,O-WELL CORPORATION,1074,142300
7677,YASHIMA & CO LTD,2557,700
7673,DAIKO TSUSAN CO LTD,1664,4100
7678,ASAKUMA CO LTD,4725,5100
7611,HIDAY HIDAKA CORP,2946,126300
7679,YAKUODO HLDGS CO LTD,2015,47300
7680,KEIJIDOUSHAKAN CO LTD,3190,200
7681,LEOCLAN CO LTD,860,2200
7686,HITOMILE CO LTD,432,10600
7635,SUGITA ACE CO LTD,1707,500
7683,WA INC,1356,12600
7690,7690.T,0P0001JPRO,0,2100,51100
7685,BUYSELL TECHNOLOGIES CO LTD,6450,161500
7636,HANDSMAN CO LTD,801,7900
7689,COPA CORP INC,450,100
7691,C CHANNEL CORPORATION,30,1000
7638,NEW ART HOLDINGS CO LTD,1598,19800
7687,MICREED CO LTD,446,7000
7693,7693.T,0P0001KVLC,0,105,100000
7692,EARTH INFINITY CO LTD,99,679100
7694,ITSUMO INC,568,13900
7625,GLOBAL-DINING INC,473,6900
7698,ICECO INC,2570,4200
7699,OMNI-PLUS SYSTEM LTD,775,300
7702,JMS CO LTD,433,21100
7707,PRECISION SYSTEM SCIENCE CO,212,120900
7713,SIGMA KOKI CO LTD,2072,81400
7711,SUKEGAWA ELECTRIC CO,7250,89100
7716,NAKANISHI INC,2822,377100
7717,V TECHNOLOGY,4425,188900
7718,STAR MICRONICS CO,2202,97100
7719,TOKYO KOKI CO LTD,793,1888400
7721,TOKYO KEIKI INC,8460,220800
7722,KOKUSAI CO LTD,857,61300
7725,INTER ACTION CORP,1411,46800
7726,KURODA PRECISION INDUSTRIES CO,987,8500
7727,OVAL CORP,805,160600
7701,SHIMADZU CORP,3906,979700
7709,KUBOTEK CORP,167,26900
7682,HAMAYUU CO LTD,4030,1900
7730,MANI INC,1548,138300
7733,OLYMPUS CORPORATION,1330.5,4986500
7731,NIKON CORP,1925,990300
7723,AICHI TOKEI DENKI CO,3070,19200
7695,KOUKANDEKIRUKUN INC,828,2200
7739,CANON ELECTRONICS INC,3630,6000
7735,SCREEN HOLDINGS CO LTD,19255,1156600
7734,RIKEN KEIKI CO LTD,3295,57200
7740,TAMRON CO LTD,992,297900
7743,SEED CO LTD (PRECISION MACHINER,623,589400
7746,OKAMOTO GLASS CO LTD,1159,7053300
7745,A&D HOLON HOLDINGS COMPANY LTD,2614,114300
7729,TOKYO SEIMITSU CO,14685,361800
7747,ASAHI INTECC CO LTD,3127,1079300
7760,IMV CORPORATION,3385,93100
7715,NAGANO KEIKI CO LTD,2855,52900
7762,CITIZEN WATCH CO LTD,1653,862800
7741,HOYA CORP,27570,808400
7744,NORITSU KOKI CO,2123,344500
7769,RHYTHM CO LTD,3920,48100
7771,NIHON SEIMITSU CO,433,913900
7774,JAPAN TISSUE ENGINEERING CO LTD,640,158200
7751,CANON INC,4356,3216300
7776,CELLSEED INC,322,1770100
7779,CYBERDYNE INC,314,1825200
7752,RICOH CO,1338.5,1368700
7777,3-D MATRIX LTD,521,18633400
7780,MENICON CO LTD,1705,252200
7782,SINCERE CO LTD,449,10600
7791,DREAMBED CO LTD,840,5500
7793,IMAGE MAGIC INC,1778,6700
7803,BUSHIROAD INC,273,305900
7805,PRINTNET INC,713,1400
7804,B&P CO LTD,2378,6800
7792,COLAN TOTTE CO LTD,1429,4600
7781,HIRAYAMA HOLDINGS CO LTD,1534,103800
7810,CROSSFOR CO LTD,202,129100
7809,KOTOBUKIYA CO LTD,1400,4400
7808,C.S. LUMBER CO INC,3110,300
7811,NAKAMOTO PACKS CO LTD,1889,10700
7795,KYORITSU CO LTD,232,69200
7813,PLATZ CO LTD,800,2400
7800,AMIFA CO LTD,1495,51600
7749,MEDIKIT CO LTD,2979,800
7815,TOKYO BOARD INDUSTRIES CO LTD,399,3500
7807,KOWA CO LTD,832,4500
7818,TRANSACTION CO LTD,1231,75700
7819,SHOBIDO CORPORATION,1241,27900
7806,MTG CO LTD,6270,123900
7820,NIHON FLUSH CO LTD,813,34500
7812,CRESTEC INC,1940,700
7822,EIDAI CO.LTD.,249,68300
7821,MAEDA KOSEN CO.LTD,2042,80700
7814,JAPAN CREATIVE PLATFORM GRP CO ,638,37300
7775,DAIKEN MEDICAL CO LTD,461,38500
7823,ARTNATURE INC,810,19700
7826,FURUYA METAL CO LTD,6970,390800
7832,BANDAI NAMCO HOLDINGS INC,4263,1587900
7836,AVIX INC,89,435600
7833,IFIS JAPAN LTD,684,5400
7837,R. C. CORE CO.LTD.,338,2900
7794,EDP CORPORATION,1292,756200
7839,SHOEI CO LTD,1596,135900
7841,ENDO MANUFACTURING CO,1195,10400
7840,FRANCE BED HOLDINGS CO,1297,121500
7844,MARVELOUS INC,474,107700
7847,GRAPHITE DESIGN INC,634,1800
7827,ORVIS CORPORATION,1820,19100
7849,STARTS PUBLISHING CORP,3975,1700
7831,WELLCO HOLDINGS CORP,91,54100
7850,SOUGOU SHOUKEN CO,840,6800
7851,KAWASE COMPUTER SUPPLIES CO,222,7600
7856,HAGIHARA INDUSTRIES,1708,46000
7859,ALMEDIO INC,261,401700
7860,AVEX INC,1200,86700
7863,HIRAGA CO LTD,995,100
7846,PILOT CORP(NEW).PORSCHE INN.LEA,4515,103200
7865,PEOPLE CO(TOYS),415,1300
7868,KOSAIDO HOLDINGS CO LTD,485,456200
7857,SEKI CO LTD,1350,900
7872,ESTELLE HOLDINGS CO LTD,631,2500
7871,FUKUVI CHEMICAL INDUSTRY CO,874,8900
7878,KOHSAI CO LTD,1325,2700
7879,NODA CORP,679,11100
7883,SUN MESSE CO LTD,371,14900
7875,TAKEDA IP HOLDINGS CO LTD,1274,1500
7864,FUJI SEAL INTERNATIONAL INC,2657,329000
7885,TAKANO CO LTD,1234,38300
7887,NANKAI PLYWOOD CO,11110,400
7886,YAMATO MOBILITY & MFG CO LTD,720,3800
7893,PRONEXUS INC,1123,55900
7867,TOMY COMPANY LTD,2758,441300
7888,SANKO GOSEI LTD,883,66000
7896,SEVEN INDUSTRIES CO,553,1400
7897,HOKUSHIN CO LTD,107,161200
7898,WOOD ONE CO LTD,1044,13100
7874,LEC INC,1149,83000
7908,KIMOTO CO LTD,275,147100
7911,TOPPAN HOLDINGS INC,5049,920800
7916,MITSUMURA PRINTING CO,1825,5100
7912,DAI NIPPON PRINTING CO,2955,1135800
7919,NOZAKI INSATSU SHIGYO CO,211,7500
7915,NISSHA CO LTD,1267,237400
7922,SANKO SANGYO CO,872,47000
7923,TOIN CORP,1186,22100
7925,MAEZAWA KASEI INDUSTRIES CO,2249,26900
7921,TAKARA & COMPANY LTD,3895,17900
7927,MUTO SEIKO CO,2168,29400
7931,MIRAI INDUSTRY CO LTD,3230,41500
7906,YONEX CO LTD,3455,245200
7877,EIDAI KAKO CO LTD,1950,13300
7932,NIPPI INC,13890,6600
7936,ASICS CORP,4353,2999800
7937,TSUTSUMI JEWELRY,3150,13000
7939,KENSOH CO LTD,628,2800
7944,ROLAND CORPORATION,3850,35300
7942,JSP CORP,2438,83200
7943,NICHIHA CORP,3330,86400
7946,KOYOSHA INC,605,1500
7901,MATSUMOTO INC,1143,17800
7949,KOMATSU WALL INDUSTRY CO,2711,42000
7951,YAMAHA CORP,1109.5,1712000
7940,WAVELOCK HLDGS CO LTD,1068,30300
7902,SONOCOM CO LTD,1026,400
7953,KIKUSUI CHEMICAL INDUSTRIES CO,398,12600
7955,CLEANUP CORP,1028,53400
7952,KAWAI MUSICAL INSTRUMENT MANUF.,2773,13000
7918,VIA HOLDINGS INC,123,113900
7917,ZACROS CORPORATION,1352,160500
7956,PIGEON CORP,1604,936400
7947,FP CORP,2380,257900
7914,KYODO PRINTING CO,1614,111000
7957,FUJICOPIAN CO LTD,1439,4800
7965,ZOJIRUSHI CORPORATION,1533,91900
7962,KING JIM CO LTD,811,31200
7963,KOKEN LTD,1990,14500
7966,LINTEC CORP,4780,136200
7928,ASAHI KAGAKU KOGYO CO,598,5800
7970,SHIN-ETSU POLYMER CO,2067,146100
7971,TOLI CORP,704,175900
7972,ITOKI CORPORATION,3415,201500
7975,LIHIT LAB INC,1195,1700
7938,REGAL CORPORATION,2415,2200
7981,TAKARA STANDARD CO,2804,75400
7979,SHOFU INC,1752,118100
7983,MIROKU CORPORATION,1115,5200
7985,NEPON INC,1614,900
7986,NIHON ISK COMPANY,1929,1700
7980,SHIGEMATSU WORKS CO,1038,90800
7990,GLOBERIDE INC,2194,82100
7989,TACHIKAWA CORP,2536,40000
7991,MAMIYA-OP CO LTD,1425,60600
7992,SAILOR PEN CO,113,18300
7994,OKAMURA CORP,2547,110300
7976,MITSUBISHI PENCIL CO,2313,68700
7995,VALQUA LTD,4745,48900
7997,KUROGANE KOSAKUSHO,959,1700
7999,MUTOH HOLDINGS CO LTD,7610,27500
7988,NIFCO INC,4569,255100
7984,KOKUYO CO LTD,826,639800
8006,YUASA FUNASHOKU CO,1700,900
8001,ITOCHU CORP,2032,12266100
8005,SCROLL CORPORATION,1310,111800
8008,YONDOSHI HOLDINGS INC,1802,69700
8013,NAIGAI CO LTD,295,17900
8015,TOYOTA TSUSHO CORP,6365,1612100
7974,NINTENDO CO LTD,10100,16856400
8022,MIZUNO CORP,3390,344000
8018,SANKYO SEIKO CO,834,57700
8023,DAIKO XTECH LTD,1064,6300
8007,TAKASHIMA & CO,836,158200
8002,MARUBENI CORP,5633,4402000
8011,SANYO SHOKAI,3855,44500
8025,TSUKAMOTO CORPORATION CO LTD,1365,600
8029,LOOK HOLDINGS INCORPORATED,2443,9700
8030,CHUO GYORUI CO LTD,4210,3000
8032,JAPAN PULP & PAPER CO,1042,439000
8014,CHORI CO LTD,4190,21600
7987,NAKABAYASHI CO LTD,606,49700
8012,NAGASE & CO,4447,177000
8035,TOKYO ELECTRON,39150,2906700
8031,MITSUI & CO,5974,6490500
8037,KAMEI CORP,3055,39400
8039,TSUKIJI UOICHIBA CO,4080,1400
8040,TOKYO SOIR CO,1052,2200
8043,STARZEN CO LTD,1272,136000
8041,OUG HOLDINGS,4335,2700
8045,YOKOHAMA MARUUO CO,1625,2200
8046,MARUFUJI SHEET PILING CO,5770,18200
8051,YAMAZEN CORP,1445,200300
8050,SEIKO GROUP CORPORATION,12360,164500
8056,BIPROGY INC,4701,641300
8053,SUMITOMO CORP,5634,3002600
8052,TSUBAKIMOTO KOGYO,2782,122800
8060,CANON MARKETING JAPAN INC,6771,231500
8059,DAIICHI JITSUGYO CO,3270,24000
8065,SATO SHOJI CORP,2336,18900
8061,SEIKA CORP,2440,248800
8016,ONWARD HOLDINGS CO LTD,738,446000
8066,MITANI CORP,2524,7700
8020,KANEMATSU CORP,2173,695700
8076,CANOX CORP,2070,22700
8074,YUASA TRADING CO,5780,38000
8057,UCHIDA YOKO CO,2030,109700
8077,TORQ INC,227,49100
8058,MITSUBISHI CORP,5175,9665300
8078,HANWA CO LTD,7910,74600
8081,KANADEN CORP,2125,29900
8085,NARASAKI SANGYO CO,4690,5300
8089,NICE CORPORATION,2318,3900
8093,KYOKUTO BOEKI KAISHA,1910,49600
8070,TOKYO SANGYO CO,929,65700
8075,SHINSHO CORP,2389,44900
8095,ASTENA HOLDINGS CO LTD,471,112000
8079,SHOEI FOODS CORP,4140,119100
8097,SAN-AI OBBLI CO LTD,2257,90500
8098,INABATA & CO,3985,71400
8101,GSI CREOS CORPORATION,2540,42000
8103,MEIWA CORPORATION,815,541400
8104,KUWAZAWA HOLDINGS CORPORATION,607,12000
8105,BITCOIN JPN CORP,209,1726200
8086,NIPRO CORP,1489,546700
8084,RYODEN CORPORATION,3365,103300
8088,IWATANI CORPORATION,1919.5,2847900
8091,NICHIMO CO LTD,2560,9300
8111,GOLDWIN INC,2319,335300
8115,MOONBAT CO LTD,1406,1200
8117,CENTRAL AUTOMOTIVE PRODUCTS,1966,184200
8118,KING CO LTD,1125,3400
8119,SANYEI CORPORATION NPV,854,2500
8123,T KAWABE & CO,1488,2000
8107,KIMURATAN CORP,34,415300
8127,YAMATO INTERNATIONAL INC,598,17900
8113,UNICHARM CORP,906.7,5696400
8125,WAKITA & CO,1924,126900
8129,TOHO HOLDINGS CO LTD,4591,179200
8131,MITSUUROKO GROUP HOLDINGS CO LT,2231,56600
8130,SANGETSU CORPORATION,3165,108600
8133,ITOCHU ENEX CO LTD,1934,120100
8135,ZETT CORPORATION,479,122600
8138,SANKYO KASEI CORP,4530,300
8137,SUN-WA TECHNOS CORP,3175,50800
8132,SINANEN HOLDINGS CO LTD,6910,4300
8136,SANRIO CO LTD,5483,4576800
8139,NAGAHORI CORP,1990,7400
8141,SHINKO SHOJI CO,1098,86500
8142,TOHO CO(WHOLESALE),1302,244600
8143,LAPINE CO,198,5200
8147,TOMITA CO LTD,1344,4000
8150,SANSHIN ELECTRONICS CO,2956,83500
8151,TOYO CORPORATION,1753,62000
8157,TSUZUKI DENKI CO,3680,19200
8154,KAGA ELECTRONICS CO,3895,85800
8152,SOMAR CORPORATION,5920,4700
8159,TACHIBANA ELETECH CO LTD.,2902,28400
8160,KISOJI CO LTD,2495,75100
8163,SRS HLDS CO LTD,1244,73800
8144,DENKYO GROUP HOLDINGS CO LTD,1372,3500
8167,RETAIL PARTNERS CO LTD,1247,77700
8165,SENSHUKAI CO,125,382300
8166,TAKA-Q CO LTD,78,97000
8174,NIPPON GAS CO LTD,3013,166500
8173,JOSHIN DENKI CO,2773,164700
8179,ROYAL HOLDINGS CO,1459,200300
8181,TOTENKO CO LTD,992,12400
8185,CHIYODA CO LTD,1039,78200
8158,SODA NIKKA CO LTD,1099,95700
8198,MAXVALU TOKAI CO LTD,3545,14800
8207,TEN ALLIED CO LTD,300,41900
8203,MRMAX HOLDINGS LTD,759,73600
8209,FRIENDLY CORP,307,17800
8214,AOKI HOLDINGS INC,1670,149000
8194,LIFE CORPORATION,2483,110900
8217,OKUWA CO LTD,822,61600
8218,KOMERI CO LTD,3500,95500
8219,AOYAMA TRADING CO,2466,281800
8226,RIKEI CORPORATION,523,145500
8237,MATSUYA CO (TOKYO),1811,189200
8225,TAKACHIHO CO LTD,3710,100
8230,HASEGAWA CO LTD,332,3900
8202,LAOX HOLDINGS CO LTD,143,85300
8153,MOS FOOD SERVICES INC,4190,149100
8252,MARUI GROUP CO LTD,3035,610300
8253,CREDIT SAISON CO,4232,290700
8242,H2O RETAILING CORP,2269.5,421800
8244,KINTETSU DEPARTMENT STORE,1741,34400
8273,IZUMI CO LTD,1002,359500
8275,FORVAL CORP,1113,11100
8247,DAIWA CO LTD,381,3700
8267,AEON CO LTD,1966,6815700
8276,HEIWADO CO LTD,2834,100700
8278,FUJI CO(TOKYO),1980,99400
8281,XEBIO HOLDINGS CO LTD,1037,106500
8254,SAIKAYA CO LTD,318,35600
8233,TAKASHIMAYA CO,1804.5,1173700
8200,RINGER HUT CO LTD,2195,128500
8255,AXIAL RETAILING INC,1228,77000
8285,MITANI SANGYO CO,711,161500
8289,OLYMPIC GROUP CORP,430,2700
8291,NISSAN TOKYO SALES HLDG,518,268400
8282,K'S HOLDINGS CORPORATION,1612,477700
8301,BANK OF JAPAN NPV,24640,100
8283,PALTAC CORP,4651,63200
8303,SBI SHINSEI BANK LTD,1688,2635200
8227,SHIMAMURA CO,3481,952700
8309,SUMITOMO MITSUI TRUST GP INC,4914,1805400
8316,SUMITOMO MITSUI FINANCIAL GROUP,5080,10268600
8306,MITSUBISHI UFJ FINANCIAL GROUP ,2634,37108500
8336,MUSASHINO BANK,6160,210100
8341,77TH BANK,8951,263400
8337,CHIBA KOGYO BANK,2040,82200
8343,AKITA BANK,4965,48200
8338,TSUKUBA BANK LTD,583,1470400
8334,GUNMA BANK,2067.5,1157800
8308,RESONA HOLDINGS,1735,7642100
8331,CHIBA BANK,1995,1630100
8344,YAMAGATA BANK,2396,80500
8345,BANK OF IWATE LTD,6470,36700
8260,IZUTSUYA CO LTD,459,28000
8349,TOHOKU BANK,1470,26000
8354,FUKUOKA FINANCIAL GROUP INC.,6007,559700
8358,SURUGA BANK,1894,477300
8360,YAMANASHI CHUO BANK,4780,122000
8364,SHIMIZU BANK,2531,17100
8366,SHIGA BANK,8660,143000
8368,HYAKUGO BANK,1498,474200
8359,HACHIJUNI NAGANO BK LTD,1925.5,927000
8370,KIYO BANK LTD,3850,104900
8362,FUKUI BANK,3215,48100
8361,OGAKI KYORITSU BANK,6000,143700
8383,TOTTORI BANK,1705,35700
8381,SAN-IN GODO BANK,1651,805500
8304,AOZORA BANK,2448.5,521600
8387,SHIKOKU BANK,2268,107800
8386,HYAKUJUSHI BANK,8410,59100
8392,OITA BANK,9490,59100
8388,AWA BANK,5470,67300
8393,MIYAZAKI BANK,8700,52500
8365,TOYAMA BANK,2247,14300
8367,NANTO BANK,7090,58300
8377,HOKUHOKU FINANCIAL GROUP INC,5655,405700
8399,BANK OF RYUKYUS,2260,108000
8416,BANK OF KOCHI LTD (THE),1036,41100
8410,SEVEN BANK LTD,268.9,6413400
8395,BANK OF SAGA,4605,28400
8346,TOHO BANK,635,681200
8418,YAMAGUCHI FINANCIAL GROUP INC,2452,492600
8421,SHINKIN CENTRAL BANK NON-CUM PR,201800,121
